tconst	ordering	nconst	category	job	characters
tt5301942	3	nm0438488	actor	\N	"[""Baali Sir""]"
tt5301942	4	nm10279002	actor	\N	"[""Adult Kittu""]"
tt5301942	5	nm10202855	actor	\N	"[""Karan 'Kittu' Talwar""]"
tt5301942	6	nm10783485	actress	\N	"[""Jasleen Shergill""]"
tt5301942	7	nm0788918	actor	\N	"[""Atul""]"
tt5301942	8	nm10974651	actor	\N	"[""Rudra Juneja""]"
tt5301942	9	nm3880187	actor	\N	"[""Amrit""]"
tt5301942	10	nm9556934	actor	\N	"[""Assistant to Chief Selector""]"
tt5301942	11	nm9450602	director	\N	\N
tt5301942	12	nm9967768	writer	hindi dialogue	\N
tt5301942	13	nm13419920	writer	additional dialogue	\N
tt5301942	14	nm3789785	writer	dialogue	\N
tt5301942	15	nm9450602	writer	screenplay	\N
tt5301942	16	nm0033242	producer	producer	\N
tt5301942	17	nm1857165	producer	producer	\N
tt5301942	18	nm2346035	producer	producer	\N
tt5301942	19	nm6936085	producer	producer	\N
tt5301942	20	nm13252728	composer	composer	\N
tt5301942	21	nm4794064	composer	composer	\N
tt5301942	22	nm9773315	composer	\N	\N
tt5301942	23	nm10039074	composer	\N	\N
tt5301942	24	nm0576540	cinematographer	\N	\N
tt5301942	25	nm4858900	editor	\N	\N
tt5301942	26	nm2535507	casting_director	\N	\N
tt5301942	27	nm12620184	casting_director	\N	\N
tt5301942	28	nm3222315	production_designer	\N	\N
tt5302918	1	nm0000906	actress	\N	"[""Diana Nyad""]"
tt5302918	2	nm0000149	actress	\N	"[""Bonnie Stoll""]"
tt5302918	3	nm13578781	actress	\N	"[""Candace""]"
tt5302918	4	nm0566509	actress	\N	"[""Elise""]"
tt5302918	5	nm9488691	actor	\N	"[""Dude""]"
tt5302918	6	nm6910453	actress	\N	"[""Diana, Age 5""]"
tt5302918	7	nm13658285	actress	\N	"[""Diana, Age 5""]"
tt5302918	8	nm2273330	actor	\N	"[""Aris""]"
tt5302918	9	nm7847688	actress	\N	"[""Diana, Age 14""]"
tt5302918	10	nm2471944	actor	\N	"[""Coach Jack Nelson""]"
tt5302918	11	nm3011011	director	\N	\N
tt5302918	12	nm1888091	director	\N	\N
tt5302918	13	nm6227428	writer	screenplay	\N
tt5302918	14	nm0638445	writer	"book ""Find a Way"""	\N
tt5302918	15	nm0493662	producer	producer	\N
tt5302918	16	nm3267061	producer	producer	\N
tt5302918	17	nm0006035	composer	\N	\N
tt5302918	18	nm0592073	cinematographer	director of photography	\N
tt5302918	19	nm0854403	editor	\N	\N
tt5302918	20	nm0442090	casting_director	\N	\N
tt5302918	21	nm0512457	production_designer	\N	\N
tt5310090	1	nm0534856	actor	\N	"[""Adi Tomar""]"
tt5310090	2	nm0621937	actor	\N	"[""Punch Pandian""]"
tt5310090	3	nm1099597	actor	\N	"[""Muralikrishnan""]"
tt5310090	4	nm6106360	actor	\N	"[""Saamikannu (Sam)""]"
tt5310090	5	nm3277309	actress	\N	"[""Ezhil Madhi""]"
tt5310090	6	nm3376284	actress	\N	"[""Lakshmi (Lux)""]"
tt5310090	7	nm0706954	actor	\N	"[""Rakesh""]"
tt5310090	8	nm5201771	actress	\N	"[""Damayanthi""]"
tt5310090	9	nm8173645	actor	\N	\N
tt5310090	10	nm10789684	actor	\N	\N
tt5310090	11	nm1464314	director	\N	\N
tt5310090	12	nm1464314	writer	script	\N
tt5310090	13	nm0534856	writer	screenplay and dialogue	\N
tt5310090	14	nm8260883	writer	dialogue	\N
tt5310090	15	nm3555217	writer	dialogue writer	\N
tt5310090	16	nm0386246	producer	producer	\N
tt5310090	17	nm5366411	producer	producer	\N
tt5310090	18	nm0534856	producer	producer	\N
tt5310090	19	nm4106590	producer	producer	\N
tt5310090	20	nm5365739	composer	composer	\N
tt5310090	21	nm4345998	cinematographer	\N	\N
tt5310090	22	nm7824692	editor	\N	\N
tt5310090	23	nm7455643	production_designer	\N	\N
tt5311514	1	nm1126340	actor	\N	"[""Taki Tachibana""]"
tt5311514	2	nm4759838	actress	\N	"[""Mitsuha Miyamizu""]"
tt5311514	3	nm6954008	actor	\N	"[""Katsuhiko Teshigawara""]"
tt5311514	4	nm2976492	actress	\N	"[""Sayaka Natori""]"
tt5311514	5	nm4858403	actor	\N	"[""Tsukasa Fujii""]"
tt5311514	6	nm5481013	actor	\N	"[""Shinta Takagi""]"
tt5311514	7	nm4411190	actress	\N	"[""Yotsuha Miyamizu""]"
tt5311514	8	nm1111054	actor	\N	"[""Toshiki Miyamizu""]"
tt5311514	9	nm1360441	actress	\N	"[""Futaha Miyamizu""]"
tt5311514	10	nm0409287	actor	\N	"[""Taki's Father""]"
tt5311514	11	nm1396121	director	\N	\N
tt5311514	12	nm1396121	writer	original story	\N
tt5311514	13	nm5147232	producer	producer	\N
tt5311514	14	nm3356206	producer	chief executive producer	\N
tt5311514	15	nm2929057	producer	producer	\N
tt5311514	16	nm8823532	producer	producer	\N
tt5311514	17	nm8052728	composer	\N	\N
tt5311514	18	nm1396121	cinematographer	\N	\N
tt5311514	19	nm1396121	editor	\N	\N
tt5311514	20	nm5727957	casting_director	\N	\N
tt5311514	21	nm4286712	casting_director	\N	\N
tt5311514	22	nm9146308	casting_director	casting_director	\N
